Created as New Dataset;
1474,00;0,0028
1475,00;0,0034
1476,00;0,0037
1477,00;0,0044
1478,00;0,0075
1479,00;0,0339
1480,00;0,1711
1481,00;0,2748
1482,00;0,3570
1483,00;0,4853
1484,00;0,4815
1485,00;0,4910
1486,00;0,4824
1487,00;0,4750
1488,00;0,4676
1489,00;0,4568
1490,00;0,4393
1491,00;0,4317
1492,00;0,4317
1493,00;0,4368
1494,00;0,4410
1495,00;0,4445
1496,00;0,4480
1497,00;0,4515
1498,00;0,4532
1499,00;0,4568
1500,00;0,4577
1501,00;0,4595
1502,00;0,4612
1503,00;0,4649
1504,00;0,4658
1505,00;0,4667
1506,00;0,4667
1507,00;0,4676
1508,00;0,4685
1509,00;0,4694
1510,00;0,4703
1511,00;0,4713
1512,00;0,4722
1513,00;0,4731
1514,00;0,4731
1515,00;0,4740
1516,00;0,4759
1517,00;0,4777
1518,00;0,4796
1519,00;0,4843
1520,00;0,4930
1521,00;0,5097
1522,00;0,5486
1523,00;0,6150
1524,00;0,6798
1525,00;0,7203
1526,00;0,7404
1527,00;0,7490
1528,00;0,7525
1529,00;0,7490
1530,00;0,7438
1531,00;0,7353
1532,00;0,7252
1533,00;0,7122
1534,00;0,7027
1535,00;0,6934
1536,00;0,6843
1537,00;0,6783
1538,00;0,6754
1539,00;0,6739
1540,00;0,6768
1541,00;0,6828
1542,00;0,6888
1543,00;0,6980
1544,00;0,7074
1545,00;0,7154
1546,00;0,7236
1547,00;0,7336
1548,00;0,7404
1549,00;0,7473
1550,00;0,7525
1551,00;0,7578
1552,00;0,7596
1553,00;0,7614
1554,00;0,7596
1555,00;0,7507
1556,00;0,7387
1557,00;0,7236
1558,00;0,7043
1559,00;0,6858
1560,00;0,6652
1561,00;0,6455
1562,00;0,6254
1563,00;0,6137
1564,00;0,6124
1565,00;0,5889
1566,00;0,5666
1567,00;0,5442
1568,00;0,5271
1569,00;0,5087
1570,00;0,4949
1571,00;0,4806
1572,00;0,4621
1573,00;0,4368
1574,00;0,4096
1575,00;0,3678
1576,00;0,3191
1577,00;0,2927
1578,00;0,2410
1579,00;0,2052
1580,00;0,1748
1581,00;0,1413
1582,00;0,1150
1583,00;0,0929
1584,00;0,0744
1585,00;0,0606
1586,00;0,0497
1587,00;0,0428
1588,00;0,0363
1589,00;0,0316
1590,00;0,0273
1591,00;0,0240
1592,00;0,0210
1593,00;0,0184
1594,00;0,0162
1595,00;0,0145
1596,00;0,0133
1597,00;0,0120
1598,00;0,0107
1599,00;0,0097
1600,00;0,0085
1601,00;0,0075
1602,00;0,0072
1603,00;0,0066
1604,00;0,0059
1605,00;0,0056
1606,00;0,0053
1607,00;0,0050
1608,00;0,0047
1609,00;0,0044
1610,00;0,0044
1611,00;0,0044
1612,00;0,0044
1613,00;0,0037
1614,00;0,0034
1615,00;0,0034
1616,00;0,0034
1617,00;0,0034
1618,00;0,0034
1619,00;0,0034
1620,00;0,0031
1621,00;0,0034
1622,00;0,0034
1623,00;0,0031
